#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,51047,2552,0.008
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
5.869,5.254,16.906,4.146 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
45.854,30.806

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
54943451.033,45.148,30.161
55680218.815,45.601,30.178
55694969.171,45.148,30.112
59696857.421,44.607,29.944
62804390.753,45.477,30.033
53391705.249,44.507,30.584
54269559.769,45.008,30.530
63617952.055,44.858,29.864
59295222.728,45.386,30.331
52829233.341,45.194,30.240
65878256.606,45.548,29.667
60477917.938,45.459,29.914
62836599.864,45.579,29.394
65655417.895,45.506,29.737
56613741.345,44.962,30.135
56566781.878,45.006,30.064
66672234.102,45.450,29.967
61457316.576,45.318,29.919
57946981.855,45.138,29.753
57467553.618,44.856,30.162
62562634.919,45.279,29.700
64185049.075,44.899,29.883
59663106.607,45.753,30.169
62477132.855,45.734,29.451
59340723.826,45.461,30.387
57114670.101,45.096,29.664
61808450.050,45.449,29.776
53177575.081,45.553,30.387
65477871.943,45.186,29.747
56704076.859,44.685,29.521
60698381.592,44.559,29.826
56199356.344,45.045,30.186
59938363.250,45.409,30.043
65170406.189,45.579,29.754
57132378.862,45.071,30.422
54026762.243,45.428,30.475
56246982.493,44.995,30.173
52603852.902,45.350,30.806
64882607.577,45.511,29.575
62614427.835,45.738,29.867
66074511.343,45.282,29.788
61357480.833,45.645,29.798
58540746.186,45.635,30.325
65102487.883,45.275,29.821
54573317.100,45.066,30.408
57378218.129,45.490,29.958
58771793.429,44.829,29.917
57608432.018,44.662,29.995
58361033.515,45.079,29.902
51421241.027,44.745,30.660
63315778.095,45.548,29.568
61859034.604,45.333,29.661
61491650.738,45.144,29.532
63971710.593,45.277,29.628
57887647.090,45.307,30.241
55816722.109,44.944,29.918
59185303.408,45.024,29.709
52876901.158,45.124,30.693
59538353.596,45.301,29.711
61980287.531,45.358,29.918
54958076.386,45.449,30.437
50113959.476,45.277,30.704
55546465.587,45.011,30.259
48835178.613,44.977,30.792
56845580.274,44.860,30.042
60555336.473,45.213,30.013
58769543.374,45.161,30.115
57697100.825,45.854,30.220
66387227.223,45.843,29.882
63074438.937,45.399,29.667
59022299.474,45.337,30.176
63201400.335,45.345,29.685
53993053.096,45.288,30.616
61259895.144,45.482,29.934
60295955.213,45.747,30.029
60169285.490,45.023,29.727
53523375.094,45.159,30.365
65933799.613,45.248,29.222
50650139.083,44.806,30.185
54758654.907,45.362,30.676
66199931.036,45.092,29.766
60883427.725,45.224,30.001
60189077.634,45.349,30.139
58641498.617,45.452,29.823
59521269.850,45.186,30.205
63671786.687,45.135,29.499
59476435.435,45.104,30.043
57434802.828,45.145,30.155
57398510.285,45.591,29.976
63303277.794,45.058,29.928
52951152.950,44.336,30.331
55246500.014,45.440,30.108
68551612.793,44.863,29.519
61000680.555,45.136,29.962
54700236.830,45.315,30.236
64066254.541,45.657,29.828
56872622.593,45.047,30.532
58878295.999,45.251,30.420
60108450.688,45.682,30.343
58477452.991,45.514,30.216
