#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
32.458,26.970,100.888,23.922 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
6.815,10.907

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
47494506.454,4.274,9.577
99658563.344,6.465,8.623
32712412.234,3.493,9.538
86857860.945,5.714,7.987
44909695.812,3.855,9.340
44611875.841,4.560,10.006
61071985.567,5.045,9.319
52469655.741,4.323,8.903
44477412.347,3.827,8.545
29470841.881,3.062,9.101
30984389.643,3.652,10.052
57990437.885,4.589,9.151
67662919.323,5.683,10.015
57810412.380,4.807,9.324
118064504.297,6.815,7.430
56026826.362,4.594,9.016
73345946.675,5.626,9.760
86770070.729,6.125,8.194
54682191.419,4.769,9.886
34365979.833,3.808,9.611
94940117.091,6.166,8.525
87461279.766,6.191,9.486
58583855.289,4.646,8.670
88211386.036,6.100,8.774
21527494.303,3.323,10.501
69193136.113,5.201,9.069
53286438.123,4.638,9.485
59847367.628,4.721,8.861
64865856.389,5.447,9.424
94302248.945,6.096,9.080
29087454.232,3.473,10.100
61319798.454,5.082,9.075
113186035.373,6.362,6.832
67132844.226,5.471,9.747
61929884.886,4.874,9.033
68201884.568,5.337,8.807
28822972.318,3.573,10.348
42920525.112,4.757,10.907
55713448.631,4.637,9.177
93009843.624,5.850,6.828
53438681.914,5.000,9.630
61283126.591,4.913,8.913
86746734.090,5.848,8.829
43549503.110,4.201,9.932
47290033.041,4.036,8.996
21731967.716,3.108,9.913
68565269.383,4.786,7.602
63348974.821,5.290,9.987
70904489.676,5.313,9.195
41637009.939,4.135,9.117
109637754.901,6.655,7.613
52835263.093,4.650,9.500
46857749.576,4.591,9.609
54895554.980,4.763,9.336
83018428.113,6.143,9.083
37393075.356,3.797,9.647
22934360.284,2.827,9.310
39397803.816,4.117,9.554
82541693.906,5.621,8.854
49933740.915,4.275,9.313
22568752.932,3.204,10.322
104472578.692,6.665,7.966
51308380.109,4.451,8.775
29736435.064,3.729,10.205
51642871.941,4.592,9.227
67426219.122,5.296,9.609
62147693.521,4.745,9.128
116892115.979,6.440,7.134
85873277.011,5.581,8.503
41443649.212,3.732,8.523
45838716.318,3.903,9.435
91376278.859,6.290,8.820
26148148.924,3.051,9.367
34047045.760,3.966,10.341
98227249.455,6.387,8.487
51240592.727,4.830,9.991
34796040.761,3.800,10.362
42340442.930,4.279,10.190
79510153.308,5.395,8.677
101446594.437,6.500,8.027
78419998.863,5.901,9.236
58631639.837,5.161,10.042
79495706.817,5.976,9.152
43123887.256,4.052,9.191
73870465.429,5.610,8.718
94941228.359,6.508,9.163
63147835.214,5.229,9.582
54207679.749,4.330,9.211
76703088.957,5.557,9.046
94007762.780,6.135,8.086
34012596.435,3.817,9.633
64175758.621,4.557,8.015
46794407.269,4.331,9.514
53582035.557,4.433,8.998
47939013.873,4.072,9.003
89956077.655,6.244,9.595
31761166.357,3.297,9.171
37564210.713,3.732,9.652
43289466.270,3.748,8.623
55910143.164,4.441,9.083
