#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,6222,311,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
17.696,11.336,100.000,22.747 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
8.670,14.749

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
658886736.695,8.182,13.297
558506472.112,7.751,13.264
495274638.779,7.495,13.450
488342953.842,7.464,13.997
636373344.020,8.195,13.825
557723136.714,7.475,13.252
698350174.046,8.263,13.015
575526516.974,7.972,13.162
638185015.462,8.276,13.535
526553054.556,7.347,13.138
484149609.456,7.484,13.514
557926470.583,7.661,14.337
547566443.276,7.984,14.129
516819695.567,7.277,12.924
478561261.392,7.093,13.270
456057868.745,7.591,13.507
580114862.401,7.841,13.850
603406590.460,7.894,13.508
492409631.227,7.724,14.218
626906652.401,7.904,13.105
538703086.581,7.716,13.357
606724932.540,8.285,13.948
464092889.923,7.212,14.222
482637938.804,7.192,13.608
550783118.422,7.617,13.292
0.000,0.000,0.000
772802036.953,8.521,12.554
595031568.385,7.875,13.241
611354944.744,7.957,13.314
517658031.110,7.153,12.831
536616414.414,7.507,13.632
416921098.921,7.095,13.840
539648089.072,7.911,13.872
574091513.191,7.974,13.552
518636367.023,7.659,14.147
393104369.478,7.042,14.749
574566514.443,7.994,14.085
392067700.079,6.963,14.377
517768031.400,7.605,13.565
643201695.352,8.670,14.107
452621193.020,7.420,14.292
471392909.165,7.307,13.997
523596380.096,7.163,12.550
525023050.523,8.000,14.127
476826256.819,7.515,14.350
0.000,0.000,0.000
522338043.446,7.413,13.648
560008142.737,7.680,12.930
508536340.401,7.535,14.045
519771370.014,7.840,13.994
441259496.406,7.188,14.418
577046520.980,7.934,13.801
544233101.157,8.005,13.784
403946064.722,7.008,14.049
573601511.900,7.713,13.606
578131523.840,7.412,12.917
590996557.750,7.778,13.464
665741754.763,8.251,12.981
516383027.750,7.628,13.759
367322634.856,6.302,13.146
623196642.623,8.122,13.992
627279986.719,8.127,13.493
598043242.990,7.918,13.667
611146610.861,8.324,14.237
501884656.202,7.824,14.022
639288351.704,8.488,13.420
495642973.083,7.565,13.581
596999906.907,8.216,14.258
375830990.616,6.543,13.922
560601477.634,7.701,13.358
457114538.197,7.307,14.035
548199778.279,7.628,13.778
715766886.619,8.491,13.322
582664869.122,8.085,14.215
688155147.174,8.158,13.641
663635082.544,8.284,13.440
506393001.418,7.425,13.442
612871615.408,7.844,13.290
513018018.880,7.411,13.811
790145416.000,8.201,11.759
513911354.568,7.531,14.095
512778018.248,7.832,13.939
610853276.755,8.067,13.649
615884956.684,7.909,13.251
0.000,0.000,0.000
1465003.861,0.000,0.001
498577980.819,7.615,13.939
424552785.704,7.383,14.331
430624468.374,7.347,14.083
478709595.117,7.550,13.733
603103256.327,8.103,13.964
483372940.742,7.103,14.055
517003029.384,6.971,12.379
762688676.963,8.471,12.757
640826689.092,8.118,13.116
719566896.635,8.627,13.238
1913338.377,0.000,0.000
505734666.350,7.653,14.046
465001.226,0.000,0.002
637816681.158,8.667,14.290
