#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,2333256,116662,0.075
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.578,0.548,100.000,19.411 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
84.224,55.614

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
545635457.300,84.200,55.487
552236888.835,84.149,55.336
552488857.741,84.148,55.412
549642457.558,84.174,55.381
554668213.436,84.125,55.417
547984128.562,84.177,55.465
551248502.105,84.105,55.357
555288884.587,84.095,55.258
547659857.430,84.130,55.431
548347235.252,84.139,55.357
551829555.476,84.111,55.328
0.000,0.000,0.001
551838484.365,84.152,55.388
547724732.990,84.141,55.528
551908924.370,84.067,55.340
553152395.561,84.105,55.435
550002639.803,84.096,55.292
549444928.656,84.083,55.330
553798097.825,84.141,55.343
549472221.991,84.127,55.347
549187839.751,84.129,55.352
546991657.387,84.147,55.376
554515555.649,84.085,55.404
549329764.204,84.149,55.401
547243844.070,84.172,55.578
554204573.406,84.152,55.318
0.000,0.000,0.003
552898679.989,84.140,55.394
555982302.410,84.137,55.408
552100693.271,84.127,55.493
545964919.543,84.151,55.261
555071369.018,84.129,55.362
546744426.260,84.224,55.435
549051150.853,84.109,55.276
550632506.510,84.062,55.221
547432457.415,84.143,55.457
547112466.284,84.132,55.352
553652573.371,84.115,55.347
554572400.097,84.115,55.349
546389595.126,84.194,55.392
542303665.975,84.189,55.450
554179582.294,84.117,55.183
557533578.065,84.129,55.397
543978199.416,84.143,55.428
555979729.076,84.087,55.333
547531212.977,84.107,55.267
546622484.030,84.174,55.425
555619382.386,84.069,55.295
547084079.615,84.134,55.547
551369897.669,84.143,55.238
553430586.690,84.083,55.330
555828897.955,84.137,55.458
550113257.588,84.103,55.329
549607288.666,84.096,55.296
552040319.934,84.086,55.288
546487995.133,84.139,55.489
550398817.606,84.129,55.373
550711844.293,84.167,55.384
549106364.190,84.171,55.512
545651146.190,84.159,55.469
548275719.692,84.174,55.527
7762293.832,0.000,0.000
545927759.541,84.162,55.589
558534875.907,84.084,55.485
551413075.449,84.115,55.407
547524928.533,84.171,55.378
548494830.817,84.125,55.370
541942603.729,84.217,55.561
554630600.100,84.136,55.289
547105444.061,84.144,55.300
557291146.938,84.050,55.157
555006071.236,84.098,55.379
558773004.811,84.058,55.259
551274070.996,84.153,55.356
550634435.399,84.149,55.403
552273848.838,84.091,55.322
551288253.219,84.122,55.368
552901702.212,84.166,55.450
547824839.663,84.177,55.614
548996595.294,84.173,55.456
548218235.244,84.157,55.517
551642675.464,84.117,55.415
549460719.768,84.106,55.339
556515342.444,84.142,55.453
550328693.157,84.144,55.497
553569991.143,84.115,55.481
555589275.718,84.082,55.364
553812644.492,84.108,55.400
551744688.804,84.070,55.370
553118377.781,84.113,55.467
551956853.262,84.104,55.404
553906093.387,84.127,55.270
551528991.012,84.159,55.368
0.000,0.000,0.000
550945093.197,84.173,55.496
550587039.840,84.155,55.378
551592893.238,84.195,55.476
545505772.847,84.185,55.278
550170488.703,84.153,55.344
553441151.135,84.123,55.411
