#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,124440,6222,0.004
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.203,1.715,100.000,19.172 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
51.043,30.877

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
572489342.302,50.569,30.305
538609586.335,50.751,30.690
560234476.667,50.909,30.495
543270848.621,50.868,30.518
553346958.513,50.644,30.412
545843938.736,50.543,30.569
530941982.791,50.372,30.514
569834751.971,50.826,30.421
559555308.210,51.033,30.560
571371922.690,50.750,30.591
548875030.059,50.568,30.583
574086179.844,50.813,30.503
545259353.862,50.611,30.505
853002.248,0.000,0.002
552349789.218,50.713,30.541
561547813.462,50.593,30.460
549062863.887,50.557,30.223
542848680.841,50.633,30.484
552030621.710,50.742,30.608
538181501.873,50.694,30.601
542589096.824,50.699,30.692
539319588.206,50.675,30.826
560168143.159,51.009,30.516
541079842.846,50.845,30.637
542892764.291,50.730,30.707
539250088.023,50.766,30.637
553495292.237,50.813,30.625
0.000,0.000,0.001
560494394.019,50.741,30.494
0.000,0.000,0.000
540446674.510,50.737,30.679
549518531.755,50.950,30.696
545172770.301,50.761,30.682
561785647.422,50.858,30.507
576364602.516,50.508,30.351
551676370.776,51.043,30.647
525389384.822,50.204,30.582
540891259.015,50.391,30.718
569985169.034,50.886,30.646
561468563.253,50.967,30.577
555620131.171,50.604,30.604
565767407.917,50.741,30.620
550153283.428,50.563,30.734
535693161.981,50.658,30.583
498855481.551,50.162,30.877
528337475.926,50.787,30.775
542731097.198,50.537,30.652
557136218.500,50.397,30.607
539952173.207,50.807,30.568
555238296.831,50.631,30.685
569934085.566,50.844,30.548
545116436.819,50.457,30.451
562201815.186,50.728,30.577
541818428.126,50.238,30.688
598103743.149,50.846,30.180
543773599.946,50.725,30.639
529873229.974,50.670,30.802
545408520.922,50.663,30.601
550920618.784,50.683,30.676
582645702.405,50.996,30.417
578031856.911,50.693,30.457
556329633.041,50.840,30.565
526104220.040,50.387,30.752
508205006.194,50.327,30.678
557915553.888,50.746,30.437
571604256.635,50.694,30.559
547382109.457,50.525,30.568
555207296.750,50.734,30.459
543231765.184,50.499,30.649
576064601.725,50.642,30.346
576055435.034,50.900,30.512
577275938.251,50.687,30.449
541363176.926,50.802,30.458
538089751.631,50.508,30.662
578367524.462,50.835,30.230
526244637.076,50.797,30.849
530516731.670,50.780,30.697
5669014.942,0.000,0.002
556133965.859,50.377,30.388
552752873.614,50.778,30.431
552265038.994,50.806,30.696
557908553.870,50.790,30.465
567050911.300,50.343,30.456
545270437.225,50.530,30.592
556269716.217,50.789,30.660
533077571.753,50.387,30.498
535337744.377,50.688,30.695
554127377.236,50.997,30.495
546494523.784,50.906,30.551
555207546.750,50.692,30.622
552308539.109,50.518,30.545
557496969.451,50.965,30.539
557357385.750,50.565,30.571
571933840.837,50.792,30.550
567890996.848,50.909,30.646
564466404.488,51.006,30.614
543196015.090,50.798,30.551
551397036.706,50.704,30.519
564157153.673,50.513,30.532
565828158.077,50.699,30.314
