#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,9333,466,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
16.613,9.300,100.000,24.068 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
12.112,16.681

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
455918940.675,9.976,15.938
621228199.800,11.087,15.297
575109803.488,11.023,15.614
736299721.494,11.956,14.797
536324434.433,10.676,16.124
570789329.177,11.146,15.838
583076233.616,11.296,15.650
498993669.513,10.230,15.644
514257567.440,10.546,15.524
0.000,0.000,0.000
421785193.397,10.191,16.119
645956470.080,11.501,14.968
483925348.613,10.710,15.924
513867524.620,10.686,15.841
554215287.420,10.959,15.590
458065843.033,10.270,16.357
446450123.389,10.033,15.756
541540562.627,11.275,16.529
611936068.579,11.651,15.813
594115223.278,11.533,15.595
428335912.549,9.918,16.430
454379882.824,10.012,15.381
607074423.745,11.530,15.779
607371122.984,11.317,15.121
791197.971,0.000,0.001
653657315.496,11.809,15.749
502964105.396,10.429,15.618
496894550.178,10.484,16.038
594366361.960,11.494,16.274
645114155.386,11.116,14.867
537702363.483,11.014,15.352
567480076.991,10.632,15.028
370675137.978,9.218,15.802
549139174.597,10.825,15.435
0.000,0.000,0.001
520929411.001,11.265,15.926
470667226.440,10.175,15.644
588879092.888,11.740,15.985
469190397.644,10.378,16.023
586429935.126,11.380,15.549
581996115.038,11.291,16.421
509088111.037,10.493,15.385
628258971.654,11.049,15.439
657097693.188,12.045,15.925
649223495.408,11.278,14.883
558490201.173,11.028,15.484
518019091.499,10.987,16.252
442526359.296,10.927,16.681
598993536.608,11.522,15.828
591131562.392,11.488,15.583
517440139.052,10.773,15.602
509678175.815,10.764,16.105
0.000,0.000,0.000
702547127.171,11.713,14.933
480407184.603,10.371,16.290
532003960.122,11.247,15.656
474473199.824,10.736,16.275
452987507.744,10.214,15.652
618037849.557,11.301,15.497
0.000,0.000,0.000
553330745.868,11.109,15.951
515026540.748,10.807,15.883
558103492.053,11.027,15.401
545390985.335,10.708,15.757
555833242.820,11.424,16.008
622713918.461,11.297,15.007
499454831.252,10.689,15.791
536355548.960,10.890,15.611
583054008.953,11.371,15.763
462091840.571,10.051,15.498
536172195.498,10.811,15.670
553808576.103,11.347,16.333
617818936.635,11.293,15.347
492454062.692,10.286,15.359
651996022.004,11.622,15.894
0.000,0.000,0.000
643769563.330,11.576,15.355
537136745.833,10.771,15.655
507023439.928,10.614,15.369
487647979.514,10.419,15.683
534426448.291,10.682,15.860
575108692.255,10.909,15.363
498843653.044,10.334,15.788
603930745.292,11.048,15.602
445111087.498,10.259,16.366
515525484.412,10.533,15.981
568044583.408,10.981,15.527
561161605.557,10.972,15.391
599684723.599,11.409,16.023
597573380.700,11.216,15.026
455557789.915,10.307,16.105
757260911.549,12.112,14.983
592480599.381,11.288,15.801
553098498.149,11.141,16.185
496175582.360,10.161,15.775
608240107.272,11.224,15.217
573127363.629,11.416,16.104
541988389.568,11.038,15.774
678988985.351,11.542,15.577
0.000,0.000,0.001
