#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,15555,777,0.001
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
12.441,6.954,100.000,20.881 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
17.398,18.840

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
624093766.628,17.063,17.885
587139960.211,16.468,18.036
675130515.526,17.398,17.958
391986233.146,14.442,18.500
549558111.764,16.282,18.259
543250356.293,16.313,18.745
568026681.081,16.525,17.868
583966414.493,16.559,18.167
480160800.776,15.452,18.665
576475246.490,16.468,18.159
552316963.063,16.171,18.418
524885127.225,16.002,18.398
522034.936,0.000,0.002
534505771.073,16.157,18.008
0.000,0.000,0.002
584593789.812,16.186,17.896
588852074.792,16.138,17.676
514820453.660,15.655,18.487
528888061.782,15.830,18.036
503174340.926,15.354,18.448
546831262.606,16.052,18.315
599176765.758,16.968,18.299
415169117.963,14.686,18.529
530905530.132,15.774,18.208
595214500.589,16.952,17.911
505515164.249,15.728,18.553
600640863.741,16.812,18.366
640487530.425,17.260,18.049
423787694.749,14.651,18.643
524963799.156,16.198,18.234
536331893.284,15.982,18.009
585201830.505,16.346,17.587
601491587.341,16.516,18.219
495813848.335,15.583,18.223
464723100.963,15.655,18.024
530680848.429,15.944,18.212
520853524.082,16.212,18.620
601662932.142,16.893,18.154
530852859.940,16.441,18.302
558542713.046,16.428,18.575
569337435.468,16.335,18.384
531153546.730,16.111,18.148
644379790.909,16.562,17.891
486923253.344,15.656,18.839
521931596.230,15.920,18.162
475593161.760,15.106,18.065
534847793.962,15.925,18.279
589240100.760,17.090,18.433
559452773.951,16.455,18.197
530681515.140,16.067,18.458
643290384.669,17.306,18.020
2160811.276,0.000,0.000
546871265.284,16.338,18.413
504599769.654,15.340,17.936
530587508.849,16.226,18.445
553635717.985,15.936,18.403
493456357.230,15.767,18.616
495373152.176,16.104,18.790
523439697.158,16.284,18.780
515053802.610,15.786,18.119
583940412.753,16.565,18.332
0.000,0.000,0.000
0.000,0.000,0.000
502462959.985,15.788,18.840
512890991.200,15.874,18.387
473063659.143,15.444,18.368
596081891.971,16.572,18.416
591842274.907,16.493,18.000
672152982.926,17.048,17.675
535027806.010,16.471,18.472
525800521.819,16.032,18.701
500484827.601,15.739,18.807
474539757.929,15.381,18.403
549504108.150,16.358,18.094
556874601.410,16.453,18.451
599602794.270,16.273,17.991
612527659.249,16.576,17.897
508649374.002,16.120,18.251
532518304.731,16.123,18.307
510502831.376,15.846,18.230
526419229.892,15.776,18.310
525715182.775,15.958,18.441
584453780.442,16.607,18.290
625837216.639,17.313,18.322
563117685.887,16.474,18.814
520874192.131,16.555,18.393
536305891.544,16.029,18.408
506871921.715,15.502,18.711
605156499.277,16.723,17.909
678906101.536,16.860,17.754
622042962.714,17.018,17.784
581917610.713,16.229,18.141
597046623.201,16.905,18.301
545355830.532,16.534,18.730
513350355.276,15.776,18.282
512064269.206,15.759,18.333
515761849.995,15.569,18.318
613792410.557,16.673,18.311
472707635.317,15.631,18.489
573449043.965,16.779,18.164
