#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,777752,38887,0.025
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.100,0.971,100.000,21.548 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
75.684,45.177

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
552654128.862,75.501,44.967
554589795.653,75.482,45.030
1554946.767,0.000,0.001
560956529.396,75.432,44.937
546998475.165,75.474,45.126
545899115.095,75.544,44.997
544651768.348,75.533,44.973
548545928.598,75.499,44.998
545672781.747,75.492,44.973
550449395.387,75.580,44.988
547982328.562,75.647,44.993
539289621.336,75.548,45.177
536083834.464,75.579,45.108
559921169.329,75.527,44.981
550183688.703,75.432,44.975
561550969.434,75.482,44.823
555714969.059,75.589,45.163
543362408.265,75.547,44.961
548745421.944,75.477,45.015
549386715.319,75.518,44.962
552053928.824,75.492,44.917
561593582.770,75.422,44.799
549334981.982,75.576,45.037
550377915.383,75.512,45.044
553179942.229,75.564,44.956
557005462.475,75.535,45.020
547067328.503,75.496,45.009
537755621.238,75.469,44.998
0.000,0.000,0.000
557176489.153,75.476,44.860
558744022.587,75.503,45.005
534911247.722,75.613,45.169
575365823.656,75.385,44.677
545114008.378,75.573,45.047
535964714.456,75.684,45.175
547370208.523,75.599,45.013
551822688.809,75.508,45.085
552236635.502,75.587,45.014
540434821.410,75.523,45.046
545494821.735,75.605,45.004
543226421.590,75.618,45.105
558821409.259,75.488,44.907
550735728.739,75.505,45.102
557302702.494,75.527,44.812
553985768.948,75.477,45.069
548487715.261,75.620,44.998
545322555.058,75.541,44.954
547013461.833,75.519,45.089
0.000,0.000,0.000
540469821.412,75.544,45.054
546502501.800,75.578,45.134
554332408.970,75.479,45.036
545002875.037,75.544,45.030
552646582.195,75.440,45.074
553124462.226,75.597,45.038
557512102.508,75.423,44.872
543118021.583,75.568,45.014
546503368.467,75.537,45.124
552500582.186,75.551,45.132
559994876.001,75.473,44.858
551496142.121,75.529,44.998
566445689.749,75.567,44.850
0.000,0.000,0.000
545492115.069,75.540,45.116
557844062.529,75.595,45.004
0.000,0.000,0.001
554360315.639,75.508,44.969
553495315.583,75.553,44.867
549071755.299,75.589,44.999
542540661.545,75.547,44.919
560914796.060,75.418,44.826
544739035.020,75.577,45.077
548977608.626,75.503,45.002
553432582.246,75.390,44.912
551105448.763,75.538,45.028
568288943.201,75.413,44.830
554533635.650,75.478,44.833
548332808.584,75.476,44.854
535194287.740,75.556,45.117
542739474.892,75.622,44.972
557324089.162,75.419,44.740
563422356.221,75.550,45.012
552130208.829,75.463,44.991
557555809.177,75.414,44.799
535568274.431,75.504,45.074
555862009.069,75.441,44.889
560132369.343,75.468,44.892
546377901.792,75.480,44.818
553290475.570,75.541,44.889
562561502.833,75.537,44.924
559216742.618,75.507,44.959
545231248.385,75.497,44.861
568126596.524,75.356,44.748
552167742.164,75.531,45.015
551604795.461,75.507,45.057
547408341.858,75.569,45.088
546424501.795,75.550,45.122
553683355.595,75.509,44.790
556343969.099,75.448,44.837
557650729.183,75.380,44.677
