#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,279990,13999,0.009
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
2.752,1.605,100.000,9.858 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
63.783,36.790

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
552273122.349,63.515,36.312
548313185.985,63.547,36.525
553009235.400,63.425,36.510
565939269.481,63.584,36.385
551805787.784,63.426,36.522
554958388.686,63.395,36.536
561596220.997,63.383,36.354
558413064.459,63.560,36.422
573639104.591,63.432,36.389
571503135.998,63.316,36.371
567202383.922,63.486,36.247
566598308.255,63.270,36.393
564061634.903,63.496,36.419
552516382.249,63.387,36.314
562238407.875,63.525,36.489
541172907.906,63.550,36.471
543155653.873,63.668,36.376
537642676.379,63.592,36.469
551206712.131,63.437,36.484
544382027.476,63.678,36.402
571645025.261,63.465,36.353
551564787.149,63.571,36.463
536759377.754,63.589,36.670
551652157.749,63.430,36.370
543166320.567,63.452,36.512
555620464.505,63.389,36.393
557614877.170,63.475,36.435
554991610.996,63.329,36.406
538613975.235,63.467,36.499
547430850.326,63.430,36.385
536008635.035,63.666,36.696
565451008.935,63.589,36.354
551679935.600,63.783,36.431
551534750.032,63.590,36.393
543091357.407,63.535,36.647
545419215.395,63.342,36.402
527938465.615,63.507,36.526
558585509.358,63.511,36.478
551929010.331,63.376,36.477
540461720.846,63.470,36.689
542101280.723,63.424,36.497
566169344.162,63.434,36.418
543026542.421,63.507,36.568
544504398.168,63.586,36.475
517090548.133,63.319,36.593
560775033.647,63.430,36.382
555179981.863,63.446,36.358
561405701.976,63.450,36.424
531124511.050,63.609,36.693
531246881.743,63.550,36.578
545113177.551,63.583,36.575
553771830.003,63.436,36.409
535719967.607,63.498,36.507
559472252.436,63.601,36.507
542633096.940,63.513,36.470
539187865.637,63.553,36.644
556253466.174,63.304,36.318
578712969.817,63.568,36.280
545695845.753,63.382,36.368
549892745.704,63.449,36.363
527725390.979,63.648,36.790
534368741.823,63.646,36.405
541396167.754,63.605,36.609
551936677.018,63.554,36.470
553153717.263,63.482,36.333
577532744.484,63.325,36.406
559871994.230,63.518,36.364
551633565.108,63.652,36.466
547232886.842,63.486,36.615
547251701.706,63.515,36.309
534977484.169,63.605,36.611
0.000,0.000,0.000
562210667.061,63.476,36.407
539850941.458,63.524,36.554
528588319.180,62.964,36.223
553112309.746,63.369,36.243
557991804.089,63.486,36.454
552407381.962,63.393,36.422
532403588.495,63.436,36.561
544857769.470,63.486,36.399
564407228.406,63.450,36.311
551811639.651,63.444,36.489
551272341.933,63.248,36.439
527312130.631,63.149,36.408
553041050.299,63.703,36.357
538606012.251,63.474,36.527
548167704.121,63.621,36.471
545400807.939,63.591,36.440
567460495.713,63.562,36.380
538391567.241,63.434,36.435
549899671.649,63.467,36.421
563445818.465,63.532,36.345
558699509.658,63.593,36.367
553978052.769,63.456,36.425
558396879.231,63.346,36.447
541073352.088,63.405,36.576
558164100.839,63.505,36.397
565873491.530,63.463,36.286
536427636.139,63.615,36.497
548280000.713,63.397,36.298
