#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,21777,1088,0.001
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
10.278,6.421,100.000,18.937 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
21.798,20.638

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
673113635.877,21.160,19.748
478921825.807,19.651,20.470
545809359.292,20.708,20.274
583008784.583,20.869,20.160
509236631.097,20.334,20.418
491718161.428,19.858,20.007
571202020.821,20.900,20.255
554727887.575,20.518,19.990
618015246.251,20.567,19.678
556809893.430,20.966,19.947
518156588.021,20.266,20.207
670773522.251,21.568,19.664
506834609.703,20.403,20.300
540295282.028,20.539,19.731
568108061.068,21.125,20.414
505010235.405,20.334,20.261
574754574.270,20.706,20.097
523665903.149,20.442,20.289
514862618.556,20.653,20.327
563080674.103,20.929,20.124
537075601.885,20.675,20.062
549260479.244,20.181,19.947
617887621.006,21.207,19.784
545228854.914,20.448,19.831
591450146.840,20.880,20.103
619721519.576,21.453,20.080
526436513.868,20.285,20.039
507924662.631,20.764,20.499
594083131.829,21.292,19.913
523869246.355,20.444,20.022
541506293.211,20.219,20.101
505336917.934,20.461,20.556
506536499.990,19.391,19.936
554965518.161,20.671,20.284
497895128.021,20.213,20.536
467848907.202,18.766,19.462
533882113.489,20.542,20.213
474921155.361,19.516,20.018
533333515.423,20.682,19.937
554337868.637,20.888,20.269
0.000,0.000,0.000
538746159.190,20.040,20.031
529305700.802,20.549,20.370
557645172.083,20.515,20.114
546051275.800,21.166,20.465
534213558.154,20.368,19.803
562196821.663,20.845,20.293
551233432.185,20.965,20.213
555213149.233,20.623,19.742
510858138.402,20.024,20.456
521477225.447,20.092,20.284
585546050.639,21.182,20.051
474365890.305,19.587,20.306
512020099.583,19.575,19.948
568961912.051,21.075,20.351
496661734.800,19.975,20.485
647305716.089,21.683,19.656
551626308.404,20.944,19.989
568785236.806,20.989,20.060
540065270.860,20.599,20.323
513705895.724,20.775,20.638
538291375.203,21.078,20.334
607847609.697,21.215,19.880
627313316.772,21.474,19.893
594844121.161,20.900,19.931
565866523.657,20.236,19.734
651048278.764,21.697,19.827
790038.361,0.000,0.001
557211817.708,20.800,20.143
559321443.952,21.180,20.135
559537168.712,21.047,20.354
0.000,0.000,0.000
606523259.678,21.610,20.388
524981205.109,20.030,19.975
0.000,0.000,0.000
613840281.628,21.596,20.130
512901094.742,20.403,20.567
607585692.217,20.783,19.555
486025027.851,19.680,19.988
598504298.883,21.421,20.175
471500036.866,19.870,20.483
587961882.227,20.958,20.014
569288118.367,20.805,20.197
558101384.711,20.780,20.384
583887874.887,20.617,20.018
511801517.541,19.956,20.452
578863821.417,20.746,20.170
547774692.815,20.553,20.175
496429342.563,19.948,20.406
523739716.256,20.295,19.720
510634794.224,20.153,20.043
499347579.498,20.362,20.429
572124446.563,20.302,19.980
628313841.544,21.798,19.972
486981740.971,19.808,20.169
540500053.876,20.734,20.323
505264533.467,18.960,19.813
576703240.318,21.234,20.420
506176958.723,20.347,20.596
501793888.757,20.109,20.385
