#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,93330,4666,0.003
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
9.117,3.710,100.000,22.924 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
46.101,28.984

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
523861158.572,45.147,28.577
533825740.392,45.358,28.984
572024618.854,45.722,28.472
565568824.060,45.892,28.444
536961970.881,45.522,28.791
545688549.438,45.629,28.782
520341593.739,45.612,28.831
530878510.401,45.219,28.738
552626789.948,45.857,28.669
551789232.185,45.507,28.687
520797039.384,45.173,28.781
536062524.066,46.026,28.665
548249889.522,45.734,28.661
572167841.454,45.522,28.445
544130989.777,45.528,28.834
527152945.026,45.531,28.825
573632734.204,45.502,28.489
563189928.901,45.684,28.786
562430371.344,45.578,28.464
533177294.238,45.382,28.740
0.000,0.000,0.000
562304704.346,45.391,28.444
518114143.424,45.450,28.948
582063867.538,45.101,28.291
595869459.482,46.002,28.250
520627816.716,45.572,28.889
557362024.651,45.720,28.611
589377220.148,45.962,28.382
573214955.325,45.796,28.832
528423503.931,45.099,28.581
524439382.318,45.727,28.888
12405477.143,0.000,0.000
527045500.298,45.242,28.800
522126931.778,45.397,28.807
549309670.093,45.588,28.834
581148198.458,45.681,28.590
563794708.273,45.194,28.607
570093835.988,45.525,28.597
547517443.147,45.961,28.771
550868340.868,45.721,28.691
558111026.625,45.816,28.676
542253429.272,45.571,28.689
579350527.053,45.546,28.569
564328043.012,45.674,28.543
516496583.605,45.424,28.925
570108280.470,45.609,28.489
553697681.659,45.298,28.558
540460202.324,45.668,28.810
540485980.169,45.856,28.742
574431514.087,45.549,28.474
579125082.014,45.688,28.473
577099076.674,45.631,28.452
548575112.602,45.796,28.589
566963272.180,45.492,28.496
515220358.019,45.134,28.838
574316180.450,45.012,28.272
571720951.387,45.648,28.476
528148725.429,45.596,28.898
552400789.352,45.568,28.879
535486189.213,44.971,28.480
574162291.156,45.652,28.443
514601578.610,45.472,28.929
556139799.207,45.654,28.565
598968023.205,46.101,28.428
509823232.682,45.088,28.797
530071174.940,45.070,28.686
543354765.509,45.547,28.746
515863359.713,45.162,28.970
529292839.555,45.627,28.783
573279511.051,45.729,28.640
527477056.991,45.528,28.822
543001875.690,45.418,28.690
550286117.112,45.806,28.766
565566935.167,45.683,28.450
570502170.397,45.873,28.596
546627329.690,45.765,28.695
526588499.094,45.436,28.803
562134259.452,45.594,28.579
529097172.373,45.444,28.783
546366884.559,45.426,28.673
559394141.119,45.609,28.776
0.000,0.000,0.000
561544924.565,45.635,28.584
550115449.995,45.552,28.724
575122960.354,45.778,28.614
539999867.777,45.297,28.658
0.000,0.000,0.000
0.000,0.000,0.000
539315865.974,45.500,28.567
528304059.171,45.481,28.916
564021931.094,45.803,28.556
544963991.972,45.159,28.710
3878788.001,0.000,0.000
589306331.072,45.591,28.357
523205379.066,45.643,28.875
573857179.240,45.755,28.762
574925515.390,45.776,28.674
566944049.908,45.411,28.583
576885409.444,45.529,28.595
559242807.386,45.606,28.672
