#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,12444,622,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
11.191,8.643,100.000,14.314 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
14.674,17.750

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
500672153.006,13.219,17.103
449872852.442,13.021,17.162
662194245.413,14.221,16.697
625879149.693,14.373,17.179
496088807.592,13.249,16.814
579268193.503,14.311,17.535
538286418.816,13.420,16.788
626459984.557,14.640,16.786
526261387.121,13.607,16.997
523222212.443,13.513,17.071
653302555.309,14.292,16.785
571264005.739,13.530,16.504
604462426.576,14.268,16.839
515941359.919,13.618,17.137
0.000,0.000,0.000
532873904.550,13.229,16.764
570206502.951,13.923,16.834
538117251.704,13.161,16.950
633840004.010,14.014,16.475
403296896.344,12.056,17.696
532745570.878,12.985,16.409
560110643.007,13.908,17.203
503283826.556,12.826,16.865
588394884.225,14.120,17.047
527329723.270,13.651,17.600
540618091.629,13.535,16.759
474374583.691,12.958,17.241
613384116.759,14.090,17.025
486873783.303,13.177,17.595
532654737.305,13.076,17.019
445118673.244,12.970,17.230
588185717.007,14.307,17.436
520096370.871,13.328,17.357
481015434.528,12.893,17.164
400945223.479,12.301,17.542
521542208.015,13.497,17.351
570756504.401,13.816,17.182
494666303.842,13.398,17.282
617274960.348,13.996,16.758
556263132.866,14.264,17.409
470374573.147,13.144,17.606
541470593.876,13.456,16.730
566406492.935,13.624,16.560
577129021.198,13.886,17.173
482859606.055,13.034,17.719
599702414.030,14.025,17.387
687740979.415,14.641,16.546
521902208.964,13.550,17.073
492852132.394,13.240,17.596
453664529.103,12.858,17.213
474929585.153,12.953,17.242
562852316.900,14.052,17.304
525954719.646,13.486,17.567
680416793.444,14.674,16.780
527926391.509,13.337,17.105
446893677.923,12.868,17.361
428726130.037,12.455,17.551
453212027.910,13.022,17.611
595374069.288,14.168,17.221
511460514.775,12.855,17.301
480283765.933,12.946,17.593
540708925.201,13.833,17.346
458338708.090,13.210,17.495
501032987.290,13.559,17.750
546761441.155,13.446,17.038
580858197.694,14.113,17.290
603819924.883,13.906,17.075
622007472.822,14.220,16.742
618452463.451,14.258,17.142
530909732.706,13.248,17.194
467924566.690,13.169,17.362
673833442.758,14.667,17.208
487081283.850,13.183,17.597
0.000,0.000,0.000
531398067.326,13.469,16.992
540262257.357,13.479,16.993
534472242.096,13.573,17.268
583404871.073,13.774,16.201
445205340.140,12.904,17.708
494092968.998,13.274,17.447
632178332.963,13.875,16.532
569515667.797,14.028,17.038
561537313.434,13.870,17.146
501237987.830,13.428,17.674
565887324.900,13.581,16.784
475857920.934,13.177,17.718
560622311.022,13.402,17.140
479573764.061,12.705,16.970
508637174.000,13.425,17.161
469365403.821,12.695,17.499
675563447.318,14.271,16.987
516482194.678,13.195,16.913
516977195.983,13.436,17.156
562918983.743,13.603,17.182
488426287.395,13.315,17.726
553803126.382,13.809,17.015
539226421.294,13.838,17.280
578753192.145,13.989,16.952
462307885.218,13.327,17.306
570252336.405,13.509,17.120
