#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,248880,12444,0.008
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
7.775,1.722,100.000,23.228 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
62.087,35.915

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
547356734.390,61.880,35.638
547419026.221,62.056,35.631
540504757.997,61.871,35.593
8508230.759,0.000,0.001
549300531.180,62.019,35.762
533875073.855,61.742,35.635
559404474.479,61.757,35.536
550156658.437,61.752,35.540
543829100.092,61.662,35.517
553038666.033,61.948,35.617
539652672.417,61.949,35.509
538372669.043,62.050,35.617
534772617.888,61.777,35.574
560608102.652,61.672,35.413
552761040.302,61.890,35.535
579056192.944,61.824,35.516
550213241.920,61.894,35.713
567121661.487,61.702,35.582
560612060.995,61.978,35.617
544711102.417,61.936,35.611
545428979.309,61.821,35.443
550121241.677,61.767,35.569
567962205.369,61.849,35.376
546411523.566,61.954,35.556
573766679.002,61.758,35.408
555156713.283,61.913,35.848
570743671.034,61.946,35.409
536640831.145,62.014,35.606
548061902.916,61.819,35.525
527480640.334,61.914,35.722
555271380.252,61.805,35.427
532747987.551,61.991,35.777
535446452.997,61.698,35.644
530367231.276,61.600,35.436
538793378.486,61.850,35.620
551127994.331,61.749,35.360
543898266.941,61.744,35.716
542257470.950,61.910,35.513
542853347.520,61.560,35.513
543503974.235,61.937,35.680
545864522.124,61.685,35.475
0.000,0.000,0.000
566861660.801,61.732,35.500
575418766.690,61.914,35.374
506468543.284,61.805,35.838
574901515.326,61.755,35.412
714585.217,0.000,0.002
539355713.301,61.901,35.604
548348737.005,61.663,35.454
538966753.943,61.763,35.501
551925746.433,61.959,35.601
529927563.451,61.829,35.600
522554294.016,62.006,35.782
562866316.937,61.742,35.351
545819647.006,61.796,35.533
554597128.475,61.833,35.429
564463529.480,61.659,35.228
555730214.795,61.813,35.446
560408060.458,61.734,35.475
539212587.924,61.742,35.606
557259885.493,61.927,35.583
559283474.160,61.671,35.484
532148735.972,61.749,35.615
560416518.813,61.917,35.548
537754209.080,62.087,35.570
542588180.155,61.917,35.650
538962628.932,61.633,35.530
553848459.835,61.727,35.611
571470131.282,61.618,35.354
541512343.986,61.873,35.641
551138202.691,61.834,35.679
557620594.777,61.886,35.694
563611693.902,61.694,35.423
559893850.769,61.944,35.578
563236942.914,61.748,35.363
546817816.303,61.841,35.602
551386661.679,61.899,35.753
543647807.948,61.669,35.533
533034988.308,61.788,35.623
2229089.209,0.000,0.000
537893001.112,61.682,35.558
569356167.376,61.607,35.317
0.000,0.000,0.000
539351588.290,61.803,35.652
585628043.599,61.659,35.171
555388630.561,61.691,35.590
542487721.557,61.778,35.632
545842688.733,61.843,35.625
563064109.125,61.850,35.531
550603409.615,61.688,35.661
556746592.473,61.841,35.506
571015338.416,61.680,35.482
544658352.278,61.664,35.568
540809508.800,61.813,35.915
546650899.197,61.658,35.616
548111153.046,61.709,35.594
543413723.997,61.855,35.806
570537545.490,61.781,35.513
4143010.920,0.000,0.001
553863751.542,61.884,35.505
