#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,62220,3111,0.002
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
9.929,2.838,100.000,24.813 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
38.675,26.447

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
543212765.134,38.530,26.046
555609631.143,37.841,25.764
545782938.575,38.561,26.184
571072005.232,38.072,26.130
532010402.274,37.508,26.080
563827819.472,38.450,25.965
560138476.414,38.285,25.985
559756475.407,38.137,26.278
570565003.896,38.329,26.129
548944280.241,38.002,25.811
582527368.760,38.570,26.128
512577851.053,37.796,26.188
544331101.415,38.264,26.138
564840155.473,37.876,25.861
536883081.784,37.859,26.185
0.000,0.000,0.000
530827732.490,37.555,26.161
559560641.557,38.338,25.842
516017526.786,37.198,25.837
523646213.561,37.810,26.236
497779978.716,37.526,26.229
544304268.011,38.217,26.117
554136960.595,38.287,26.142
610503609.166,38.240,25.864
557141301.847,38.597,26.142
3818676.732,0.000,0.001
520938873.091,38.017,26.334
607022266.657,38.538,26.109
590301889.252,38.349,25.909
598512577.560,38.310,25.777
539674422.475,38.110,26.316
573283011.060,38.675,26.053
520602705.539,38.012,26.316
548711779.629,38.485,25.993
530482731.580,37.898,26.028
586948547.080,38.484,25.968
558478638.705,38.414,26.089
0.000,0.000,0.001
539188921.195,37.834,26.220
586266878.616,38.382,25.721
520938873.091,37.818,26.151
541892428.321,38.255,26.210
548164778.187,38.273,26.214
567714663.050,38.293,26.163
0.000,0.000,0.000
525485551.742,37.906,26.255
577983023.449,38.318,26.019
535371744.467,38.138,26.191
543247598.559,38.160,26.166
586914880.324,38.265,26.183
563989819.899,38.421,26.077
545410937.595,37.949,26.374
540804092.119,38.141,26.203
553846126.495,38.295,26.301
0.000,0.000,0.000
533087071.778,37.682,25.985
516273194.127,37.810,26.266
550806785.151,38.505,26.090
1027836.043,0.000,0.001
547315442.615,37.967,25.933
547107775.401,38.565,26.170
545205770.388,38.217,26.080
549147114.109,38.454,26.331
581436699.218,38.274,25.961
559025806.814,38.421,26.326
538808253.525,38.181,26.283
553704959.456,38.421,26.419
548651946.138,38.361,26.085
554701962.084,38.136,26.093
563615985.580,38.468,26.240
593936565.499,38.588,25.868
496758142.689,37.765,26.402
541766261.322,38.154,26.436
545704938.370,38.294,26.240
548382612.094,38.214,26.111
532411236.664,38.224,26.270
544399934.930,38.411,26.278
530773399.013,37.669,26.116
562310982.140,38.078,26.052
536417080.556,38.338,26.241
544372768.192,38.049,26.148
509866677.241,37.805,26.443
553046957.722,38.205,26.108
530220064.221,37.854,26.279
548587445.968,37.438,25.926
580114362.400,38.374,25.577
525192884.304,37.943,26.220
0.000,0.000,0.000
545570104.681,38.376,26.270
567331328.706,38.656,26.009
520665539.038,37.781,26.115
527929558.184,38.001,25.973
521485374.532,37.808,26.188
549657948.789,38.197,26.024
562087981.552,38.323,26.127
523280545.930,38.293,26.447
552425289.417,37.913,26.104
570931671.529,38.437,26.098
585308376.090,37.785,25.854
547279775.854,38.165,26.241
