#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,217770,10888,0.007
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.975,1.799,100.000,16.772 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
60.149,34.839

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
546376773.474,60.032,34.694
0.000,0.000,0.000
539338754.923,59.959,34.839
555422321.126,60.006,34.547
556371704.581,59.689,34.417
563317818.127,59.928,34.451
549468162.575,59.918,34.687
556074513.321,59.884,34.522
549013828.044,59.968,34.699
522875092.481,59.833,34.827
544327101.405,59.859,34.766
557182611.480,59.798,34.513
564961346.269,59.888,34.490
566611493.475,59.922,34.560
566390159.559,59.967,34.504
558700472.624,59.626,34.515
544215863.016,59.891,34.450
531087209.364,59.851,34.574
521218850.020,59.896,34.658
548413540.747,60.018,34.720
519910370.381,59.793,34.596
531591972.599,59.984,34.621
558526710.261,59.578,34.627
530402969.466,59.766,34.648
557962232.582,59.981,34.684
551734406.643,59.854,34.421
536023746.186,59.681,34.604
556359514.072,59.884,34.526
549760639.536,59.695,34.472
569146166.823,59.810,34.403
557400707.293,59.820,34.594
563001293.483,59.866,34.694
542985097.868,59.992,34.569
557138230.411,59.640,34.365
0.000,0.000,0.000
551585311.012,59.793,34.536
562669006.893,59.555,34.387
566502493.188,59.784,34.396
569890835.452,59.986,34.508
583903110.481,59.737,34.387
529153728.078,59.857,34.601
563165960.584,59.784,34.327
548892922.963,59.989,34.637
0.000,0.000,0.001
552904028.774,59.705,34.486
542594192.075,59.814,34.512
556943515.612,59.872,34.494
550066640.343,59.905,34.554
558916663.670,59.647,34.457
549683829.810,59.940,34.731
567674496.277,59.867,34.616
555820607.890,59.702,34.326
544765245.417,59.620,34.540
538140323.193,59.864,34.595
571136933.975,59.851,34.439
565171061.107,59.681,34.399
540705187.096,59.855,34.602
533970931.251,59.981,34.615
555189130.035,59.957,34.540
540658425.068,59.947,34.725
575767041.417,59.936,34.607
528606440.921,59.756,34.755
566052111.049,59.990,34.517
551166881.338,59.632,34.513
543920481.285,59.850,34.485
544602578.321,59.900,34.582
549835258.780,59.853,34.412
554077269.961,59.849,34.453
551679168.402,59.782,34.607
552447265.665,59.986,34.636
564772202.913,59.819,34.488
530954923.301,59.765,34.550
557138468.506,59.807,34.433
552439027.548,59.617,34.525
537877703.453,59.751,34.591
535248791.762,60.072,34.571
559724380.084,59.661,34.389
524162191.111,59.765,34.700
530891018.371,59.936,34.811
522594282.217,59.635,34.733
561403765.463,59.810,34.530
556321418.734,59.727,34.401
530965066.185,59.640,34.692
546323154.285,60.149,34.684
553187600.950,59.800,34.552
562700292.690,59.768,34.426
552623885.178,59.764,34.422
563499151.939,59.854,34.592
553959841.081,59.811,34.519
549209161.892,60.047,34.660
559795761.225,59.945,34.456
538837705.984,59.501,34.757
565971158.454,59.992,34.582
556952372.778,59.949,34.728
548666160.461,59.591,34.492
549003256.587,59.793,34.574
576087661.310,59.897,34.467
560394953.280,59.839,34.542
557518136.174,59.635,34.495
576219471.181,59.629,34.290
