#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3111,155,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1377609.756,1289378.638,5644309.866,947253.694 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.010,0.085

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
4042763884169.601,0.010,0.085
0.000,0.000,0.000
9149240606745.430,0.010,0.084
3146365440092.920,0.010,0.082
2053006644712.046,0.010,0.084
7143747063395.795,0.010,0.084
7102294089350.451,0.010,0.084
5152539410883.932,0.010,0.084
9274570939591.076,0.010,0.082
11379866289556.141,0.010,0.081
10717234085093.830,0.010,0.081
5316533855650.192,0.010,0.081
9532183387859.057,0.010,0.081
8212026578848.186,0.010,0.083
7370366161712.334,0.010,0.082
3554534476649.959,0.009,0.079
4729720244096.979,0.009,0.079
4074224941124.358,0.010,0.084
14857029480230.965,0.010,0.081
2234799562151.802,0.010,0.081
6342312248978.380,0.010,0.083
10125740876110.506,0.009,0.077
3043840324007.336,0.010,0.084
3325506441814.886,0.010,0.081
5793197161993.461,0.010,0.080
11446719119547.785,0.010,0.082
19694523555267.535,0.010,0.080
3260002635229.709,0.010,0.081
0.000,0.010,0.083
3103599897151.675,0.010,0.082
3134066957204.790,0.010,0.083
12342036043094.984,0.010,0.082
4329478360397.758,0.010,0.081
11335586703944.648,0.010,0.083
2017474632712.228,0.010,0.085
7853190263466.457,0.010,0.080
15278343529216.342,0.010,0.083
4312377083188.417,0.010,0.082
1028503003591.249,0.010,0.084
5132516611780.116,0.010,0.082
8607720423772.566,0.010,0.080
1065402644583.559,0.010,0.082
4954126221468.158,0.008,0.069
6354788925239.371,0.010,0.082
15762694086112.842,0.010,0.081
6354788925239.371,0.010,0.083
10467360569737.869,0.010,0.083
11765720396170.590,0.010,0.080
4203385089630.091,0.010,0.083
2065035950018.174,0.010,0.081
9537029498768.984,0.009,0.078
13422733675118.129,0.010,0.083
5233680284868.935,0.010,0.083
5688852578728.570,0.010,0.079
7157636392750.955,0.010,0.083
9310799691455.023,0.010,0.082
7116076027468.667,0.010,0.084
3014535259916.333,0.010,0.085
10265033223560.232,0.010,0.083
5082911448191.905,0.010,0.083
8456416331971.173,0.010,0.080
30968546073585.582,0.010,0.077
7241733093353.907,0.010,0.083
10633067711300.385,0.010,0.081
7298530742172.440,0.010,0.083
7171561751482.232,0.010,0.083
9113847065372.316,0.010,0.084
15581147520166.270,0.010,0.079
4146215485319.481,0.010,0.083
18111844957920.512,0.010,0.080
10385797089422.520,0.010,0.082
9569760940170.346,0.010,0.082
0.000,0.000,0.000
8176957072242.560,0.009,0.075
5358617042546.915,0.010,0.081
12953822001315.121,0.009,0.078
15886972313098.428,0.010,0.081
11539580666270.537,0.010,0.080
0.000,0.000,0.001
10302036502526.031,0.010,0.077
6159019934136.139,0.010,0.083
6219323227979.222,0.010,0.084
8054309548946.729,0.010,0.084
4090077938714.832,0.010,0.084
2005812958579.182,0.010,0.085
1004845086638.778,0.010,0.085
5073067206678.894,0.010,0.084
5142515017956.244,0.010,0.083
6367298348670.413,0.010,0.082
27166688626914.242,0.010,0.078
11400644072245.734,0.010,0.078
6099493737830.286,0.010,0.082
13170149411297.545,0.010,0.080
5182769356649.352,0.010,0.082
3332153021679.192,0.010,0.081
9149240606745.430,0.010,0.084
1028503003591.249,0.010,0.084
10675040298653.504,0.010,0.081
5223444928674.650,0.010,0.084
7074836797296.802,0.010,0.084
