#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,6222,311,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
2572749093.670,256154.804,257242353308.290,25595258264.631 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.020,0.167

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
1036553871329.870,0.020,0.161
1798129400127.037,0.020,0.163
1047761598432.881,0.020,0.163
775899974287.919,0.020,0.163
1129359553892.938,0.020,0.167
1274431405951.117,0.020,0.163
774388481256.815,0.020,0.164
1934082311093.362,0.019,0.157
1821068950837.148,0.020,0.162
1792890437870.558,0.020,0.163
1411442068239.532,0.020,0.164
0.000,0.000,0.000
1411382564921444864.000,0.000,0.000
3674358463852.414,0.020,0.158
1280636027050.398,0.020,0.165
0.000,0.000,0.001
639074677924.192,0.020,0.164
3522377649139.929,0.020,0.161
379376133916.072,0.020,0.164
3448953272196.474,0.020,0.157
914102862518.064,0.020,0.161
1570104085460.680,0.020,0.161
1289390344691.863,0.020,0.164
1040610829049.799,0.020,0.164
1284378142947.884,0.020,0.164
1042647248881.777,0.020,0.161
2545343095209.785,0.020,0.159
1868132052264.363,0.020,0.160
515253941088.393,0.020,0.164
1046736056973.787,0.020,0.160
4391154501644.954,0.019,0.156
2126613542260.077,0.020,0.160
3943077757215.926,0.019,0.159
3635539432372.660,0.019,0.152
0.000,0.000,0.000
1291906227582.426,0.020,0.162
634133400834.862,0.020,0.166
1949239889266.647,0.020,0.162
883499324479.932,0.020,0.165
1889554456888.171,0.020,0.164
2311880657306.190,0.020,0.164
4572571357495.468,0.019,0.156
3868164622186.725,0.019,0.156
1026503322356.023,0.020,0.164
3309785898562.172,0.020,0.159
775143736549.456,0.020,0.163
2583812455164.852,0.020,0.163
1449171716985.933,0.020,0.159
1702612597453.432,0.020,0.162
4165247367349.480,0.020,0.158
11297634443256.658,0.020,0.155
385688626346.718,0.020,0.163
2095523196865.763,0.020,0.162
2505572834233.572,0.020,0.159
2082753111162.134,0.018,0.152
5665564550346.520,0.019,0.153
1317428833623.575,0.020,0.163
1403236030309.888,0.020,0.164
904334359307.698,0.020,0.160
1974205221887.232,0.020,0.160
3001755457119.107,0.019,0.152
1535270263103.319,0.020,0.163
1819290563315.537,0.020,0.162
1296957663622.959,0.020,0.162
4661136570053.072,0.020,0.160
1149217590807.327,0.020,0.164
913209020147.389,0.020,0.164
1150334420263.546,0.020,0.163
1135482774107.656,0.019,0.157
2401404365695.286,0.019,0.155
2073107742659.740,0.020,0.162
1813969274827.273,0.020,0.162
1538258138223.897,0.020,0.164
901694396904.688,0.020,0.163
651654530551.111,0.020,0.163
1288134852720.983,0.020,0.163
1858956567461.772,0.020,0.161
1274431405951.117,0.020,0.164
1903554779345.619,0.019,0.159
1166123105246.104,0.020,0.162
1308420071217.234,0.020,0.161
1659980964499.472,0.020,0.164
1921448849164.398,0.019,0.154
995549201277.500,0.019,0.158
778174598173.775,0.020,0.163
2025429581845.929,0.019,0.161
1405964291433.223,0.020,0.164
1179887040034.845,0.020,0.161
1053943066898.860,0.020,0.163
1404599277653.400,0.020,0.163
1159321367448.885,0.020,0.163
1152572424345.359,0.020,0.163
3428678615266.993,0.020,0.162
1815740729072.143,0.020,0.162
1792890437870.558,0.020,0.161
772128594120.557,0.020,0.162
253653360333.945,0.020,0.166
801417596328.745,0.020,0.161
1031512275753.490,0.020,0.163
2198383260482.436,0.020,0.162
