#Filename = graphs/graph_in_edges_format/soc-twitter-konect.edges , Algo name = EstTriByRWandWghtedSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
41652230,2405026092,34824916864
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,240502,12025,0.000100
#EstTriByRWandWghtedSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3.511,2.769,11.690,2.876 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.011,0.486

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
37463996973.053,0.011,0.484
35579239582.693,0.011,0.485
32254353573.967,0.011,0.486
34698615271.381,0.011,0.486
35185525629.063,0.011,0.485
34003938698.440,0.011,0.485
36676960931.236,0.011,0.485
35597078481.102,0.011,0.486
33983331375.970,0.011,0.485
32460301830.359,0.011,0.485
36302311649.182,0.011,0.485
34467044566.302,0.011,0.486
37805398090.639,0.011,0.485
34231667059.897,0.011,0.485
35620183304.284,0.011,0.485
37302335158.154,0.011,0.485
35263186732.642,0.011,0.485
34921751083.992,0.011,0.485
35014389466.256,0.011,0.485
35117033989.875,0.011,0.485
34128392547.988,0.011,0.486
38365608473.493,0.011,0.484
34876367627.662,0.011,0.485
33662211373.791,0.011,0.485
35035525752.228,0.011,0.485
35032933677.886,0.011,0.485
33908769318.911,0.011,0.485
34724975705.720,0.011,0.484
34448196007.540,0.011,0.484
33797786883.112,0.011,0.485
34867042380.340,0.011,0.485
35789224035.587,0.011,0.484
36397646463.225,0.011,0.486
34857130623.840,0.011,0.485
33988682422.789,0.011,0.486
32999164597.809,0.011,0.485
32995042668.033,0.011,0.485
34890228585.849,0.011,0.486
36678221322.786,0.011,0.485
33525461058.168,0.011,0.484
36457706678.561,0.011,0.485
33888615509.857,0.011,0.485
34125603451.526,0.011,0.485
32475853119.647,0.011,0.486
33663061834.989,0.011,0.483
33884936397.003,0.011,0.485
32433674411.144,0.011,0.485
36334967901.132,0.011,0.485
34615382207.742,0.011,0.484
36107396158.782,0.011,0.485
34702823479.130,0.011,0.484
36524258251.712,0.011,0.486
33879682809.891,0.011,0.484
34152583650.845,0.011,0.485
37308721978.074,0.011,0.484
37071655565.936,0.011,0.485
36174629230.957,0.011,0.485
32304124157.418,0.011,0.486
30753823333.996,0.011,0.485
33643478884.761,0.011,0.486
33856318589.794,0.011,0.484
35967534824.468,0.011,0.485
36804778473.296,0.011,0.485
37231606280.867,0.011,0.485
33362614150.869,0.011,0.485
35088891934.807,0.011,0.485
34362804108.080,0.011,0.484
34934358964.992,0.011,0.485
38661963758.057,0.011,0.485
37674242307.274,0.011,0.485
34334198975.747,0.011,0.485
35251962652.236,0.011,0.485
33148828344.063,0.011,0.485
35652658089.662,0.011,0.485
34142178801.620,0.011,0.485
34528152706.954,0.011,0.485
35220197818.760,0.011,0.484
33544956697.156,0.011,0.485
33290321783.967,0.011,0.484
35990059113.955,0.011,0.486
33526224798.148,0.011,0.485
32921910570.937,0.011,0.485
34170953457.875,0.011,0.486
34311291492.773,0.011,0.485
34590441181.988,0.011,0.485
36603162470.705,0.011,0.486
37408406171.949,0.011,0.484
34590618133.788,0.011,0.484
35369963400.199,0.011,0.485
35164036440.743,0.011,0.486
31488476305.080,0.011,0.485
38236842917.389,0.011,0.486
32546349782.209,0.011,0.485
30936549951.941,0.011,0.486
34807713239.621,0.011,0.485
35063103343.912,0.011,0.485
33845403598.321,0.011,0.485
34850905023.871,0.011,0.485
36428464424.032,0.011,0.485
34504222992.701,0.011,0.484
