#Filename = graphs/graph_in_edges_format/soc-twitter-konect.edges , Algo name = EstTriByRWandWghtedSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
41652230,2405026092,34824916864
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,12025130,601256,0.005
#EstTriByRWandWghtedSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
0.528,0.377,1.912,0.418 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.525,12.406

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
35215483360.586,0.525,12.387
34516391062.427,0.525,12.394
34595213213.537,0.525,12.396
34774381214.866,0.525,12.397
34527606818.254,0.525,12.401
34790348435.303,0.525,12.393
34619976158.526,0.525,12.401
35155444005.926,0.525,12.393
34858036051.415,0.525,12.388
34826018733.508,0.525,12.392
35100033261.681,0.525,12.395
34932699361.931,0.525,12.401
35154708675.919,0.525,12.396
35102973464.812,0.525,12.383
34789729534.840,0.525,12.388
34421367258.608,0.525,12.406
35040008436.067,0.525,12.391
34956071464.855,0.525,12.393
34606062930.821,0.525,12.405
34420217011.600,0.525,12.396
34752996632.388,0.525,12.391
35023997711.535,0.525,12.389
35324031760.886,0.525,12.388
34844744914.475,0.525,12.392
34728485739.368,0.525,12.397
35059027368.571,0.525,12.393
34918332654.880,0.525,12.398
34811346302.779,0.525,12.400
34739658063.217,0.525,12.396
34955731790.298,0.525,12.391
35073130246.601,0.525,12.389
34925424696.735,0.525,12.394
34908825638.732,0.525,12.388
34698740038.788,0.525,12.393
34718519437.605,0.525,12.401
35100728104.051,0.525,12.385
34962387637.465,0.525,12.386
34820295766.010,0.525,12.400
34694296110.231,0.525,12.393
34814160183.322,0.525,12.391
34516319191.696,0.525,12.399
34602768024.922,0.525,12.400
34817590423.955,0.525,12.393
34743171273.265,0.525,12.404
34695386211.137,0.525,12.386
34882904678.281,0.525,12.397
35249992307.526,0.525,12.383
35130896661.767,0.525,12.390
34868659428.365,0.525,12.394
34940376612.610,0.525,12.403
35055704024.448,0.525,12.393
34594092114.870,0.525,12.396
34869763758.555,0.525,12.388
34602666290.068,0.525,12.389
34678729721.397,0.525,12.402
35052989864.627,0.525,12.393
34725428299.956,0.525,12.392
34509157347.208,0.525,12.396
34745580382.559,0.525,12.397
35272266224.846,0.525,12.395
34785798705.288,0.525,12.397
34730585286.130,0.525,12.404
34435426848.404,0.525,12.397
35285765017.781,0.525,12.395
34878888527.283,0.525,12.399
34177672176.839,0.525,12.398
34786619336.822,0.525,12.399
34839609435.784,0.525,12.398
35208006744.356,0.525,12.393
34506818080.881,0.525,12.402
35021940972.235,0.525,12.403
34720900463.037,0.525,12.396
34697739270.940,0.525,12.390
34793395226.253,0.525,12.398
34772204320.149,0.525,12.396
34763545317.005,0.525,12.395
35111617060.291,0.525,12.402
34577242529.514,0.525,12.397
34572750995.540,0.525,12.391
35153868090.588,0.525,12.394
34503153708.044,0.525,12.396
34896818532.045,0.525,12.391
34450058485.609,0.525,12.394
35106792979.406,0.525,12.397
35071364095.681,0.525,12.396
35038819222.778,0.525,12.389
34788782724.222,0.525,12.389
34846668696.284,0.525,12.397
34530748027.301,0.525,12.396
34845237792.101,0.525,12.394
34943305278.198,0.525,12.396
35200964104.769,0.525,12.399
35490710132.831,0.525,12.396
34696707578.069,0.525,12.391
34820446322.159,0.525,12.384
34868556978.071,0.525,12.399
34992886827.019,0.525,12.393
34935577387.337,0.525,12.395
34794815072.698,0.525,12.388
34852723670.473,0.525,12.396
