#Filename = graphs/graph_in_edges_format/soc-twitter-konect.edges , Algo name = EstTriByRWandWghtedSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
41652230,2405026092,34824916864
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,120251,6012,0.000050
#EstTriByRWandWghtedSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
5.058,4.098,14.935,3.875 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.005,0.253

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
35545591907.597,0.005,0.253
33312278575.900,0.005,0.252
35043891112.490,0.005,0.253
34335007633.567,0.005,0.252
36010262272.910,0.005,0.252
36011906588.453,0.005,0.252
35625639350.878,0.005,0.252
32535540803.344,0.005,0.253
35801554382.304,0.005,0.252
34583401529.556,0.005,0.253
36978593867.439,0.005,0.253
29735688238.849,0.005,0.252
36198235044.460,0.005,0.253
34081722269.766,0.005,0.252
34215446455.799,0.005,0.252
35047312054.289,0.005,0.253
35993481057.748,0.005,0.253
36005917419.922,0.005,0.253
36786686036.021,0.005,0.253
33887775684.016,0.005,0.253
35068575132.101,0.005,0.252
34590099951.380,0.005,0.253
37316382811.890,0.005,0.253
33182761353.284,0.005,0.253
35560311958.190,0.005,0.253
33916758109.392,0.005,0.253
33924441329.120,0.005,0.252
36521612796.386,0.005,0.252
34656119391.730,0.005,0.253
30516285508.872,0.005,0.253
33397879343.294,0.005,0.253
36932989335.753,0.005,0.253
31827608898.688,0.005,0.253
36165982667.355,0.005,0.253
39104508525.562,0.005,0.253
36938030238.409,0.005,0.253
30687540926.033,0.005,0.253
34026551153.636,0.005,0.253
33827836332.255,0.005,0.252
38750050942.747,0.005,0.253
32499693879.542,0.005,0.253
33102195580.347,0.005,0.253
32273586304.144,0.005,0.253
38784978245.125,0.005,0.252
33712018790.050,0.005,0.253
33414403284.019,0.005,0.252
34853944423.764,0.005,0.253
33883161781.777,0.005,0.252
35390953548.495,0.005,0.253
35257241817.584,0.005,0.253
29840248902.905,0.005,0.252
29784609876.408,0.005,0.253
33965000375.636,0.005,0.252
34833821468.601,0.005,0.252
33021036191.468,0.005,0.253
35051625180.650,0.005,0.253
35095105641.752,0.005,0.253
35682426349.346,0.005,0.253
37092779502.649,0.005,0.252
36749698427.360,0.005,0.252
34129754959.631,0.005,0.253
36435232314.774,0.005,0.253
39180954366.241,0.005,0.252
34852742294.971,0.005,0.252
35540053531.958,0.005,0.253
35534864372.107,0.005,0.253
30630344892.930,0.005,0.253
32743194291.745,0.005,0.252
30292741166.846,0.005,0.252
35506093811.872,0.005,0.252
32867839100.155,0.005,0.252
33540213955.329,0.005,0.253
32272969672.509,0.005,0.253
33013497674.368,0.005,0.252
37849164728.641,0.005,0.253
35412932379.950,0.005,0.253
33246223029.337,0.005,0.252
38235515743.872,0.005,0.253
33576420435.930,0.005,0.253
39880198023.672,0.005,0.252
34393936896.277,0.005,0.253
33608265909.144,0.005,0.252
32090315450.692,0.005,0.253
35992698880.118,0.005,0.253
35228363143.302,0.005,0.252
38328311544.462,0.005,0.252
31941134914.796,0.005,0.253
32653389092.542,0.005,0.253
33626012041.919,0.005,0.253
36384661554.608,0.005,0.253
33093578063.508,0.005,0.253
36303223332.687,0.005,0.252
35614622080.789,0.005,0.253
40026141174.455,0.005,0.252
32019080955.549,0.005,0.252
34609247074.065,0.005,0.252
36565781644.129,0.005,0.253
33219010079.501,0.005,0.252
37381703715.873,0.005,0.252
37627804517.230,0.005,0.253
